matchId,gameDuration(s),gameMode,summonerId,puuid,teamId,championId,championName,kills,deaths,assists,wardsPlaced,win,teamPosition,ChampionLevel
NA1_4472485212,2260,CLASSIC,MzRuIF6nAuBkHVSu0tKHaa0XOC5gLrp5zx0XxTV90aB0r0I,ptncne8uTYxgfA6ktwIJGcvDQcqpFlKphlgk_RkwN18gOUnPR8cjR8Utv-GsjZI47CJUNbqryQv5_Q,200,266,Aatrox,7,6,9,13,TRUE,TOP,7
NA1_4472485212,2260,CLASSIC,74F9Te_nE4pyO9SguBnO-jbPNHLPCMQvR8bwZQJ0rlZzwps,BxQQdcaxOiCR6LjOcYyIYs0TDtf4pMROav4S7ZhOe7FOe5lKxbXn1cqcE3fjdH3tHxDvxt90SHyN1A,200,64,LeeSin,6,5,13,13,TRUE,JUNGLE,7
NA1_4472485212,2260,CLASSIC,qzvAkNR_cQDXjS5woQ6N5cCc3Ks-170Di21iCmrBWOVreeE,bZGmfT3px_qit3ydhltEZ8copXZCfo8M0ZticKWE90u-J9DayY5KKOpu-j5QHlYMhtJicYbk1z3g7A,200,50,Swain,3,7,18,11,TRUE,MIDDLE,7
NA1_4472485212,2260,CLASSIC,iScQ6aj-dQq19xWGQrfVPWLo_BZpVALYwUcebHGnpHxDdxs,AfnKgf0y404d3HoVSjRyhnVDsOQKjmifIoLGgL4UkH34MowwFqz4_QNcszRUgyTd08OUfRnjn6_gVw,200,360,Samira,13,6,7,12,TRUE,BOTTOM,4
NA1_4472485212,2260,CLASSIC,bNH98dA-Exbz3hTaWA7jEN2DMCuXUdKPtu2nIF5aza2Jprc,WC1MwYFFhIwDS23ZskzdaCZu-XSehbl1srU900Wba2G1_8GFNinJ9f1QpUcYooX6cZ0IqYmV7aEvNQ,200,111,Nautilus,1,7,18,33,TRUE,UTILITY,7
NA1_4472479654,1327,CLASSIC,FROn0W0s8FPaM-Pdmfj8H2SkSNxdvHIfKjLZUXt2DgozaSM,b5NKU2exOB7do2iVBpQ1lfFFr-8dGaeY_bVSKSFT4_nyS6XelJT_8casXX95HdN94XSzML89sKkhpg,100,75,Nasus,4,5,4,8,FALSE,TOP,7
NA1_4472479654,1327,CLASSIC,8lZcBbqCzUCRqmUhKgKTyZw-gndAF4anC44RCDIi2YN0JLIa,DFnRqRxyH7u8QET10eAEDMaoOqzJh4jQBCNGc_TMVZBxzapETxddySls1vmCvyaohIjMGOReOPCeHg,100,131,Diana,5,6,5,0,FALSE,JUNGLE,4
NA1_4472479654,1327,CLASSIC,zXjU_voUKXt34dwVqfEP6dXVobEX3Q_NXiD49WNQiXrZ0Hl2,7xVc4VPiHS62WZ-fxdp6HHSnwFoXzpdMToBk_Gb--68H9-yWznAAko9eeQHnB5zvT7gQ6wdcenf61A,100,517,Sylas,2,5,4,6,FALSE,MIDDLE,5
NA1_4472479654,1327,CLASSIC,NidYM0Ff3vW7CY2vfqX74rFbbz9ff7376XYE6wXDiBNiBd9yehUny2DsRQ,o3OaXdPv1jp-VkSFgJOu8sFop6dgJD1ASJp9_GI5EVHA3f8hD7ASC_ZltMywfqh1KM_1NhwMv36bhA,100,498,Xayah,2,2,1,9,FALSE,BOTTOM,1
NA1_4472479654,1327,CLASSIC,Z0h1VY3wIIiie2BZDAkG6ZkTSr5kBUYEpco1fwKDq6moyBe6AyakPxEkiA,61y50nnHEsMHnbgHTaL_FsrFZ2y9OLDoIL3GEoiddT7-bbO6Ip1jtB_D7zjLfH-0it8g_WuN6O09Mg,100,497,Rakan,0,3,5,22,FALSE,UTILITY,2
NA1_4472479654,1327,CLASSIC,9vB8ULJ3pY6AcsYroYDH0prQvhqdj_7E3xxm2HQMWazC-kM,NTS0UsAlcy_mfG2bD5ZYB4hhRUaGfxRVgZAyTzwyBmPXXgQ8f5C5gPia8apOhsEOEQXK8qiZzGEQ9g,200,106,Volibear,0,4,5,6,TRUE,TOP,4
NA1_4472479654,1327,CLASSIC,8TxAPMyMXEQKM_I_dzWyy0qONtrACvDZZ-K1tLsdODPT5_A00PIvtRkUvQ,FDIE7ZuwUvwanqzxYQm4FztoeJhIxPZ60JQn5-86USMAxTMEiYnwGgH_-LS1iyOXXQTtVLBjh24Rbg,200,141,Kayn,10,2,4,3,TRUE,JUNGLE,5
NA1_4472479654,1327,CLASSIC,qLIMhhyQV7sL6bCIj9sL0h-pFMUkmQOvOLVfM59GoOF3aUg,ymw33sSpVUWJGF9lRdvubCx5ZCsscmydk4CSD8_9OyzeR06rU0oS4nViwd2Mf2atGAtcgbdt2fJHVA,200,74,Heimerdinger,7,3,6,9,TRUE,MIDDLE,7
NA1_4472479654,1327,CLASSIC,WKGKpVGvGkRowxtWQAuOyMwq4Rfi8KpNY4mIPQG3HvWqXHc,Gv-fZZpxhltg4kRXRFUXdtsM0WC2flqGx4Z9se4zbBfbajiztPTKbNZZLoagl7MPk_OGLXunNoOCcQ,200,202,Jhin,3,3,4,7,TRUE,BOTTOM,6
NA1_4472479654,1327,CLASSIC,PCUtUGwFQtLEpw0DFPEBPF4hTrmVrfQE1ZGsCmx7kIw59r4,l2fVeakTc7V8GJVzm2tDwMttPrZXI5VTu2EDn7xtA_N6Y9JzKMGWm2X9IJ_FAaiVotT-bIRdJSv2UA,200,43,Karma,1,2,9,17,TRUE,UTILITY,6
NA1_4472424642,2499,CLASSIC,08mXuDQ2hFgbdiem_BPOyTmq-Gc_t-dun7XmxhiAsm40bah-,Fhk2-1hR-EoUMHw6urTlEXJpVrXC4YQWeN2h6aX6m1yrcPXGF8Bmnh6X_SFId5mPlMtzFH2qZQvTjw,100,23,Tryndamere,9,6,7,11,FALSE,TOP,5
NA1_4472424642,2499,CLASSIC,sZTZljrEH7CoKxGACW29xR3vt7rYqYugxibttqasyTyweU8,mVotjwtUWhOLUSAhIUlgvGgz6hNyEvOmeOTs4Xwn8_u1PaaTcrSQZGQDAOEW1RaOpzkul3kPShRA6g,100,154,Zac,5,9,9,3,FALSE,JUNGLE,3
NA1_4472424642,2499,CLASSIC,DGH6PUOWPBzMyhsylFsu041ui-AbiEamAzoL4lpIjCtd9spqw8s2-8F0bQ,jMH-IPzRHbTWk12qbVyx56NOnuIMTtAinUFZ3FZus2clTJyAugqCKjgXSMa0UeENVn8f8EsYfwIr2w,100,711,Vex,6,4,8,16,FALSE,MIDDLE,7
NA1_4472424642,2499,CLASSIC,vDUjuFNYpflL2ikyrFi7Wc2tVHWFMEIc17sfLQtcMuuXey0,vhXBuTw1uFRqPJKnsU88KNSQzYk1hdJVJlRO-muqs02mrO-TbbLlNgQK0R1gSsGkAiaaXWD5ypNMQg,100,51,Caitlyn,8,9,8,11,FALSE,BOTTOM,7
NA1_4472424642,2499,CLASSIC,hdqtD2E6DNfgmQitE5MVDeWNrOQVwpPxYUMEslPyZ3iqH9Bs5kjV9aEvcA,sRHkCvOP3Cdetxco0rHGaOlSJv0YjSyr1chQPMvaXRXS92Ko0DY4DI3CqjQfP6ZovUCT73K5SUET-Q,100,43,Karma,6,6,11,19,FALSE,UTILITY,6
NA1_4472424642,2499,CLASSIC,9vB8ULJ3pY6AcsYroYDH0prQvhqdj_7E3xxm2HQMWazC-kM,NTS0UsAlcy_mfG2bD5ZYB4hhRUaGfxRVgZAyTzwyBmPXXgQ8f5C5gPia8apOhsEOEQXK8qiZzGEQ9g,200,106,Volibear,9,5,9,14,TRUE,TOP,4
NA1_4472424642,2499,CLASSIC,8TxAPMyMXEQKM_I_dzWyy0qONtrACvDZZ-K1tLsdODPT5_A00PIvtRkUvQ,FDIE7ZuwUvwanqzxYQm4FztoeJhIxPZ60JQn5-86USMAxTMEiYnwGgH_-LS1iyOXXQTtVLBjh24Rbg,200,141,Kayn,10,7,9,9,TRUE,JUNGLE,5
NA1_4472424642,2499,CLASSIC,qLIMhhyQV7sL6bCIj9sL0h-pFMUkmQOvOLVfM59GoOF3aUg,ymw33sSpVUWJGF9lRdvubCx5ZCsscmydk4CSD8_9OyzeR06rU0oS4nViwd2Mf2atGAtcgbdt2fJHVA,200,74,Heimerdinger,9,5,11,14,TRUE,MIDDLE,7
NA1_4472424642,2499,CLASSIC,WKGKpVGvGkRowxtWQAuOyMwq4Rfi8KpNY4mIPQG3HvWqXHc,Gv-fZZpxhltg4kRXRFUXdtsM0WC2flqGx4Z9se4zbBfbajiztPTKbNZZLoagl7MPk_OGLXunNoOCcQ,200,119,Draven,4,7,7,13,TRUE,BOTTOM,7
NA1_4472424642,2499,CLASSIC,r-j3TqerEa-NMPbEASAFRsfUVtwCvL135m4ii0axFoFT0bjr,nBFIbJVzKQ6MKarR1LnN2QMSsDYoRnfHc7ekVUCxdtSpCcjCTFRszG0xSi9wUf0DcbqNUj2ID1sz2A,200,99,Lux,2,12,20,54,TRUE,UTILITY,7
NA1_4472549558,1733,CLASSIC,kI0XYOK3-DmPQPPnCO26F9o93Sh9TrP17GBc2quhpf0VJblPfCuXZyi96A,4KPjvhxJRSvV3-cBNNwvB3sHyxMNfK55yw6NaXJ_0FDSpGXLRrIgCHqRLAbavgKDZhLpEtwyXdbVSw,100,30,Karthus,5,6,13,9,TRUE,TOP,7
NA1_4472549558,1733,CLASSIC,sLl936IBF0IUquB5hAXAuu5JB_yJkhYFYXK0gYiFfXSE8Sk,HwLvOqkKQz5ciFNxd0oPI35C8tFcKhib4MLGNIOs0pqUbOIEEDGVR39JX8HE5Y2PJuOa-7nNh1sSvQ,100,56,Nocturne,11,3,9,6,TRUE,JUNGLE,5
NA1_4472549558,1733,CLASSIC,qLIMhhyQV7sL6bCIj9sL0h-pFMUkmQOvOLVfM59GoOF3aUg,ymw33sSpVUWJGF9lRdvubCx5ZCsscmydk4CSD8_9OyzeR06rU0oS4nViwd2Mf2atGAtcgbdt2fJHVA,100,74,Heimerdinger,10,4,8,7,TRUE,MIDDLE,7
NA1_4472549558,1733,CLASSIC,WKGKpVGvGkRowxtWQAuOyMwq4Rfi8KpNY4mIPQG3HvWqXHc,Gv-fZZpxhltg4kRXRFUXdtsM0WC2flqGx4Z9se4zbBfbajiztPTKbNZZLoagl7MPk_OGLXunNoOCcQ,100,51,Caitlyn,7,2,5,7,TRUE,BOTTOM,7
NA1_4472549558,1733,CLASSIC,w6f2VNPO8IlGTDECasPaWnPbS6Z2bw5BKh-6XCiuOEo35i0,JqN9qRaCTdkMpWJJ3fDs03-CMCEZoiHE9QfNREU_zctYROEwKiWKdg5t4zvxxzKQ7Oz6gWpA5X0tsw,100,53,Blitzcrank,2,4,14,18,TRUE,UTILITY,7
NA1_4472549558,1733,CLASSIC,BIyVseHKVESJ3VZ4MS6b9841c5gFh_kfhscmRHs4dKnIPRw,4klOdvtHgB4XW7SKF5KPIyhxhPk_EOn2lzJ-eAQlvwMRz-BICOL1vvsknA57WWmO27hcACOpjXQU9A,200,80,Pantheon,7,6,2,11,FALSE,TOP,7
NA1_4472549558,1733,CLASSIC,69rLdtPV3nwIbgl5hFXWn5CPXIsEhFbtj9yQR3k1klb_soY,jo32kD4ENLqq9L0Luq4WY85F6SG87drEDuOpE_kP3zmJPade6BSIPXbsFnct6BTHfIJhwxirfmD0iQ,200,104,Graves,6,6,5,7,FALSE,JUNGLE,5
NA1_4472549558,1733,CLASSIC,o60N8sqmGFnWZlAq1Uf3Vl6NQiAygmUrztICtV50DuBSeFWi,0CvFPtITis32zoBlkq_tqiwuVHbdFP5ZS3RGfV-UgrY7CFhjreuAEn3g03A1IBI9kR8k7MMic9d7kw,200,84,Akali,5,7,1,5,FALSE,MIDDLE,7
NA1_4472549558,1733,CLASSIC,gy-oujRvCak7_aRCz9cnYYhfBm0FPAGJy1DT4cfk9rbQKws,qaTjOF87lUEbRMj03FGUAGRz4ihHzw41sg_FdNl3efyhv2su1-G7UjHli6hoc8MNzmH3bkHt4xMqRQ,200,236,Lucian,0,9,3,9,FALSE,BOTTOM,5
NA1_4472549558,1733,CLASSIC,39oKVh11ZjZ4613jIvrhHRCiPqxMTbY_YBSPHZiv4M9ywes,9GC4uVy0nAzlr1ayyZUXCmlabhwzTJgSmm5WaWIYjIOtrlzximtywAuk56UwQfcyGPXv-KwHRuLrEw,200,267,Nami,1,7,6,25,FALSE,UTILITY,7
NA1_4472565259,2077,CLASSIC,V9wno97KLXI5GxuogQTL6gPzqnBNpVS1AV9EIADuXCtsLboteNdUa-1Sug,ed4UN-v0odyn5F0C2eoPnmZhoDlqcqMyoTwWKqWhzXQk7SUPB81ppkfZ-QZBfELWOL4qHGoO-1mK5w,100,102,Shyvana,8,4,3,12,TRUE,TOP,5
NA1_4472565259,2077,CLASSIC,8J81MWsBL1vY9P82H1Ogl8ywCQV4x7WmlStWtJPSMhj_POc,9yJyWz7MWeGOcnZT83PnGOByv2YwiO_GfKXgFmEVv_SGKN7kjFY40bA8qLp0WUZFHWp-Ek3LfRX9cw,100,80,Pantheon,7,7,8,1,TRUE,JUNGLE,7
NA1_4472565259,2077,CLASSIC,63wXl9JGNTzee2114DPMP0rZNUM2EuvnlYqQuX1AL85E8Qp-,N1VKbgH9LXI99k1OwuKjevRD2kRi7sFjSVQ0xLKeJ9i4p4CeHFDEwX9KSiWDxL6CimdMj3ahl3CdMQ,100,245,Ekko,9,6,5,2,TRUE,MIDDLE,7
NA1_4472565259,2077,CLASSIC,lUywIXQLaJ9uaE25XNWfljqLuC1XEEzOgeHBY-r8znvYBs1FYiKmwFf-3Q,qbfzqi-QO5KoRr_1j3NxFhC6DT4C5J15NYrlHOSFeOQC8gDXVJlMyE0yvyHprl3HD3GPdt2TyXOc3g,100,51,Caitlyn,2,5,9,8,TRUE,BOTTOM,1
NA1_4472565259,2077,CLASSIC,aN1Hz23UkN1MlD3z4E01Es81RcA4CT1nCkAr3d9g0eUpXPiWxksaQG1pcg,cjHJR56CGu9wRmy3KVSggayeauNjdlV99-3fe36sIoLmH8gWzgez8qC3AWEI4AjAmgyK6zucqL4_3Q,100,22,Ashe,1,9,13,22,TRUE,UTILITY,2
NA1_4472565259,2077,CLASSIC,qLIMhhyQV7sL6bCIj9sL0h-pFMUkmQOvOLVfM59GoOF3aUg,ymw33sSpVUWJGF9lRdvubCx5ZCsscmydk4CSD8_9OyzeR06rU0oS4nViwd2Mf2atGAtcgbdt2fJHVA,200,74,Heimerdinger,8,6,7,12,FALSE,TOP,7
NA1_4472565259,2077,CLASSIC,HoisjAs4Mq1x8P0UVXswgeIaKYJT7GIBMyAJNp8AMUaDnAk,eKMrqi59zuDC9r33RGVNnXqrKeVud8bA1g0IDuNgB8lswN165mVF9JsSerwdcBPTAMaSxv0JVlKmnA,200,104,Graves,4,7,13,20,FALSE,JUNGLE,7
NA1_4472565259,2077,CLASSIC,Sh-8LC70YXRyZZdzCMqYTFc1adLjBXg2O_sA_Ni-XhhkGZI,sGMKqk6157G_BmlDzEPfa7jJ6tGxm3US6lE1tFzSlP3PBVXHRaJRqbXrDaEr3APN_NoYLURiIIciVA,200,142,Zoe,6,6,9,16,FALSE,MIDDLE,7
NA1_4472565259,2077,CLASSIC,WKGKpVGvGkRowxtWQAuOyMwq4Rfi8KpNY4mIPQG3HvWqXHc,Gv-fZZpxhltg4kRXRFUXdtsM0WC2flqGx4Z9se4zbBfbajiztPTKbNZZLoagl7MPk_OGLXunNoOCcQ,200,202,Jhin,7,2,8,5,FALSE,BOTTOM,6
NA1_4472565259,2077,CLASSIC,dUBAMRtZucaemH2OYD0tn0onG_R31unHjrXwUeZ567gQX4w,XZxjdle8OPHy90x6zToJFMBc0zcttD2fwCYXfIIsNx-pvfhGxHda1kwkqht-miL1WNHie1HcX4zTTQ,200,201,Braum,5,6,15,29,FALSE,UTILITY,7
NA1_4472562271,1838,CLASSIC,#NAME?,tc5TYIsTBSRaMmGI3Gus2oRwMecV99Ajtx1abuMA7yoKlHHWtnEgtFQMSEDf6otZBmbzVR0XQBLPoA,100,55,Katarina,5,4,1,6,FALSE,MIDDLE,7
NA1_4472562271,1838,CLASSIC,2zKmXRotvMmDuqZmypHa4sQGylgPHFbkgqTK5IlVM92z7bE,H4rilASNhfQU6c-CZXnc3t0a6OWT96LfCdw0VqpUQajLOxG944TZahJb_M-mpqXDrDmgjBAfaB65pQ,100,131,Diana,0,5,1,5,FALSE,JUNGLE,7
NA1_4472562271,1838,CLASSIC,pU8QgNkxHtJGKhoAYHtza_W0XITSf10meCuHyUcSCAhn7M4MDX3OmFrk4g,fjr2Pqu1Va5ttbO0o4jDcfBhHTccFPyB2sCcQQ5-ruNzDYp25cyt9cn3rV1XeH-1ACoe4q_wswwZbg,100,39,Irelia,0,9,0,8,FALSE,TOP,7
NA1_4472562271,1838,CLASSIC,pnt6Qud3gMPwfAN5LWdgsHWTsSLhtjQ6H0OEJxHh8wI,tiZt8sXPjI-tVs_15br3ziUVUTqv3Y1fIYyD_Ewv8QFlKb4Zp2JIssJfqOiATe5aSQLa5gpUJP0UUA,100,51,Caitlyn,2,9,1,6,FALSE,BOTTOM,5
NA1_4472562271,1838,CLASSIC,y2JtUE6-OBKc5knExD0-lhRjNFYrrJHC-tr2ihDCR74moNI,i6mxag7QuCeByBDVH66LA3tV6I_QVkG0zCRT2HNcWsIK-EoqY0ORM8FpFmk9PAzQh60LiznCL_r25w,100,115,Ziggs,2,8,3,28,FALSE,UTILITY,6
NA1_4472562271,1838,CLASSIC,dRptcmUJqJ9xoRMIDyL6kMFicRJ7ddaV1nKVr86PMm0Gs8HgRVThOcKZTA,bQFF9mMW7KDA-BrDIIV3HD_GImjRo6UZK-eTW2g5DgtkPV-gXGNwGNcvTJLLWQ9hIQe37UGH9MHr9A,200,62,MonkeyKing,11,0,3,11,TRUE,TOP,7
NA1_4472562271,1838,CLASSIC,tg1BA69GXot6fHaaVi6l5nll91tn_boKW5_guzcCfJSJgEg,OU9ITL1j183OWyGcyreM4tWibAKhpmlprT6OiSi0RgVUnLSeLQk7RQnj3j8f3oQOlEaaboShpmqVaQ,200,245,Ekko,7,1,12,2,TRUE,JUNGLE,7
NA1_4472562271,1838,CLASSIC,qLIMhhyQV7sL6bCIj9sL0h-pFMUkmQOvOLVfM59GoOF3aUg,ymw33sSpVUWJGF9lRdvubCx5ZCsscmydk4CSD8_9OyzeR06rU0oS4nViwd2Mf2atGAtcgbdt2fJHVA,200,74,Heimerdinger,2,2,11,8,TRUE,MIDDLE,7
NA1_4472562271,1838,CLASSIC,WKGKpVGvGkRowxtWQAuOyMwq4Rfi8KpNY4mIPQG3HvWqXHc,Gv-fZZpxhltg4kRXRFUXdtsM0WC2flqGx4Z9se4zbBfbajiztPTKbNZZLoagl7MPk_OGLXunNoOCcQ,200,81,Ezreal,7,2,11,6,TRUE,BOTTOM,6
NA1_4472562271,1838,CLASSIC,Wi-18_bRwBJOPgtmDCUOOcBQZL_UcLvcO4xfz28s2r2YaqI,qHncim-jhoEe_9ZIpcjgd4IXk4_vRuHMboTvYxl9ncA64rXIsi2Y_d_oWZb1L42_tnRYkhXK-I_h-A,200,555,Pyke,8,4,14,30,TRUE,UTILITY,7
NA1_4472537508,2015,CLASSIC,qLIMhhyQV7sL6bCIj9sL0h-pFMUkmQOvOLVfM59GoOF3aUg,ymw33sSpVUWJGF9lRdvubCx5ZCsscmydk4CSD8_9OyzeR06rU0oS4nViwd2Mf2atGAtcgbdt2fJHVA,100,74,Heimerdinger,4,7,5,11,FALSE,TOP,7
NA1_4472537508,2015,CLASSIC,gRnHBkXFHV1KXvWaC4OaDSDGjrT73QMJMqpyFdnEooOhy9o,2WVaIGYyixmKlwCKc9Qgg5jLorVsJ-dYfmQSMzIGjRLWHdvZG95b5mucmyLsPHu4aYlL-a64zZUH5w,100,200,Belveth,4,9,5,6,FALSE,JUNGLE,6
NA1_4472537508,2015,CLASSIC,Ny0oFqrDfX_3XnSZFpRgnwLyBuGzd5UKeGEiPr_Cj6wbKtPvXiv0cZ-cqw,jo0IrEaDds_RKgOFzTagiiurUyRwFPMCcXmcWIPx6HBYxR5EcGq9ewnk6ImvoD-R3gpiQVuV948Euw,100,22,Ashe,7,3,7,8,FALSE,MIDDLE,2
NA1_4472537508,2015,CLASSIC,WKGKpVGvGkRowxtWQAuOyMwq4Rfi8KpNY4mIPQG3HvWqXHc,Gv-fZZpxhltg4kRXRFUXdtsM0WC2flqGx4Z9se4zbBfbajiztPTKbNZZLoagl7MPk_OGLXunNoOCcQ,100,145,Kaisa,5,8,9,6,FALSE,BOTTOM,6
NA1_4472537508,2015,CLASSIC,Uom1IcQueH15hCuyyKxgfZaVvybSe9HRQEghp-EXxF8HxG8,9mGNZbOqZTOZHt3NMMggnkyM0_YlXWXnU6A5Jm3b1ACSI5o9F7WZas_tLYv53jPKNSs7lLQatUJuxA,100,57,Maokai,4,9,11,37,FALSE,UTILITY,7
NA1_4472537508,2015,CLASSIC,kqEFrD5PkL3C0hmk0MvMHmTE512e5XuyJvD8odHRsg-e9W4,tDSRbk9rzzUyEIHOjPINHvQE9WywVUj8HMUQhDvR-nQ_zkGmAPlT9Puctbkd211zsvhGGEaFM-kU-w,200,62,MonkeyKing,7,4,12,13,TRUE,TOP,5
NA1_4472537508,2015,CLASSIC,8cwggCdYdKXlEquMfNh1FUV-7vFLxMHEHnmBa4wmypwo6l4,tXjQrKVgaGeuBVGNvf12jiSamcYBdV0cOuaw_NVThJfgNeMI6Ulv2P6H9G2Qy2xmJmQ-6DwAY6BgaA,200,107,Rengar,11,8,10,2,TRUE,JUNGLE,7
NA1_4472537508,2015,CLASSIC,4TdGxZ65mqc6JOBc1H6HZgOUZWPWTG57P4xgoSw8bqPv1B8,dAIozc9Jt5q7rgROCrSVxHjk5Vy83YGuhHyjLrxgE9GhuxRV8GPheePXzo2_426EMIwljymfWKBWsA,200,34,Anivia,4,4,10,16,TRUE,MIDDLE,6
NA1_4472537508,2015,CLASSIC,_BU8vXAxr2vhQ2E92daqKC-Cq5AD9rP3ntuE4VmpxjXx3IQ,Sk4UyN4htRjCnUndmRDwF8pXoj0YxnB354qTNY_ERPa7a0_0iH2vg4yISBfEYIpcqQHhrjys3GpJ6g,200,202,Jhin,10,5,10,12,TRUE,BOTTOM,7
NA1_4472537508,2015,CLASSIC,FOXi5BaD7-27uF9N61vdU5XgUsR-Tt3QqPWdMm3r1rzbtng,fdS6DdftnkwOUN57hmNELTAmVmZP8sWbBs0VkZqdLdyVJ7aipSFLCvatN91JDt3_lubEDKPNRzoBgA,200,147,Seraphine,4,4,18,21,TRUE,UTILITY,4
NA1_4472479654,1327,CLASSIC,FROn0W0s8FPaM-Pdmfj8H2SkSNxdvHIfKjLZUXt2DgozaSM,b5NKU2exOB7do2iVBpQ1lfFFr-8dGaeY_bVSKSFT4_nyS6XelJT_8casXX95HdN94XSzML89sKkhpg,100,75,Nasus,4,5,4,8,FALSE,TOP,7
NA1_4472479654,1327,CLASSIC,8lZcBbqCzUCRqmUhKgKTyZw-gndAF4anC44RCDIi2YN0JLIa,DFnRqRxyH7u8QET10eAEDMaoOqzJh4jQBCNGc_TMVZBxzapETxddySls1vmCvyaohIjMGOReOPCeHg,100,131,Diana,5,6,5,0,FALSE,JUNGLE,4
NA1_4472479654,1327,CLASSIC,zXjU_voUKXt34dwVqfEP6dXVobEX3Q_NXiD49WNQiXrZ0Hl2,7xVc4VPiHS62WZ-fxdp6HHSnwFoXzpdMToBk_Gb--68H9-yWznAAko9eeQHnB5zvT7gQ6wdcenf61A,100,517,Sylas,2,5,4,6,FALSE,MIDDLE,5
NA1_4472479654,1327,CLASSIC,NidYM0Ff3vW7CY2vfqX74rFbbz9ff7376XYE6wXDiBNiBd9yehUny2DsRQ,o3OaXdPv1jp-VkSFgJOu8sFop6dgJD1ASJp9_GI5EVHA3f8hD7ASC_ZltMywfqh1KM_1NhwMv36bhA,100,498,Xayah,2,2,1,9,FALSE,BOTTOM,1
NA1_4472479654,1327,CLASSIC,Z0h1VY3wIIiie2BZDAkG6ZkTSr5kBUYEpco1fwKDq6moyBe6AyakPxEkiA,61y50nnHEsMHnbgHTaL_FsrFZ2y9OLDoIL3GEoiddT7-bbO6Ip1jtB_D7zjLfH-0it8g_WuN6O09Mg,100,497,Rakan,0,3,5,22,FALSE,UTILITY,2
NA1_4472479654,1327,CLASSIC,9vB8ULJ3pY6AcsYroYDH0prQvhqdj_7E3xxm2HQMWazC-kM,NTS0UsAlcy_mfG2bD5ZYB4hhRUaGfxRVgZAyTzwyBmPXXgQ8f5C5gPia8apOhsEOEQXK8qiZzGEQ9g,200,106,Volibear,0,4,5,6,TRUE,TOP,4
NA1_4472479654,1327,CLASSIC,8TxAPMyMXEQKM_I_dzWyy0qONtrACvDZZ-K1tLsdODPT5_A00PIvtRkUvQ,FDIE7ZuwUvwanqzxYQm4FztoeJhIxPZ60JQn5-86USMAxTMEiYnwGgH_-LS1iyOXXQTtVLBjh24Rbg,200,141,Kayn,10,2,4,3,TRUE,JUNGLE,5
NA1_4472479654,1327,CLASSIC,qLIMhhyQV7sL6bCIj9sL0h-pFMUkmQOvOLVfM59GoOF3aUg,ymw33sSpVUWJGF9lRdvubCx5ZCsscmydk4CSD8_9OyzeR06rU0oS4nViwd2Mf2atGAtcgbdt2fJHVA,200,74,Heimerdinger,7,3,6,9,TRUE,MIDDLE,7
NA1_4472479654,1327,CLASSIC,WKGKpVGvGkRowxtWQAuOyMwq4Rfi8KpNY4mIPQG3HvWqXHc,Gv-fZZpxhltg4kRXRFUXdtsM0WC2flqGx4Z9se4zbBfbajiztPTKbNZZLoagl7MPk_OGLXunNoOCcQ,200,202,Jhin,3,3,4,7,TRUE,BOTTOM,6
NA1_4472479654,1327,CLASSIC,PCUtUGwFQtLEpw0DFPEBPF4hTrmVrfQE1ZGsCmx7kIw59r4,l2fVeakTc7V8GJVzm2tDwMttPrZXI5VTu2EDn7xtA_N6Y9JzKMGWm2X9IJ_FAaiVotT-bIRdJSv2UA,200,43,Karma,1,2,9,17,TRUE,UTILITY,6
NA1_4472562271,1838,CLASSIC,#NAME?,tc5TYIsTBSRaMmGI3Gus2oRwMecV99Ajtx1abuMA7yoKlHHWtnEgtFQMSEDf6otZBmbzVR0XQBLPoA,100,55,Katarina,5,4,1,6,FALSE,MIDDLE,7
NA1_4472562271,1838,CLASSIC,2zKmXRotvMmDuqZmypHa4sQGylgPHFbkgqTK5IlVM92z7bE,H4rilASNhfQU6c-CZXnc3t0a6OWT96LfCdw0VqpUQajLOxG944TZahJb_M-mpqXDrDmgjBAfaB65pQ,100,131,Diana,0,5,1,5,FALSE,JUNGLE,7
NA1_4472562271,1838,CLASSIC,pU8QgNkxHtJGKhoAYHtza_W0XITSf10meCuHyUcSCAhn7M4MDX3OmFrk4g,fjr2Pqu1Va5ttbO0o4jDcfBhHTccFPyB2sCcQQ5-ruNzDYp25cyt9cn3rV1XeH-1ACoe4q_wswwZbg,100,39,Irelia,0,9,0,8,FALSE,TOP,7
NA1_4472562271,1838,CLASSIC,pnt6Qud3gMPwfAN5LWdgsHWTsSLhtjQ6H0OEJxHh8wI,tiZt8sXPjI-tVs_15br3ziUVUTqv3Y1fIYyD_Ewv8QFlKb4Zp2JIssJfqOiATe5aSQLa5gpUJP0UUA,100,51,Caitlyn,2,9,1,6,FALSE,BOTTOM,5
NA1_4472562271,1838,CLASSIC,y2JtUE6-OBKc5knExD0-lhRjNFYrrJHC-tr2ihDCR74moNI,i6mxag7QuCeByBDVH66LA3tV6I_QVkG0zCRT2HNcWsIK-EoqY0ORM8FpFmk9PAzQh60LiznCL_r25w,100,115,Ziggs,2,8,3,28,FALSE,UTILITY,6
